,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
188,2020-08-03T00:00:00.000,ME,3975,3548.0,427.0,5.0,-2.0,123,122.0,1.0,0.0,0.0,2020-08-04T14:09:35.859,Agree,Agree
189,2021-01-21T00:00:00.000,RI,108786,,,910.0,0.0,2076,,,18.0,0.0,2021-01-22T14:51:49.095,Not agree,
190,2020-07-30T00:00:00.000,WA,55803,,,808.0,0.0,1564,,,10.0,0.0,2020-07-31T14:35:06.518,,
191,2020-06-28T00:00:00.000,NV,17397,,,821.0,0.0,522,,,0.0,0.0,2020-06-29T14:37:31.240,,
192,2020-10-27T00:00:00.000,ME,6387,5670.0,717.0,76.0,-1.0,146,145.0,1.0,0.0,0.0,2020-10-28T13:52:28.313,Agree,Agree
193,2020-04-12T00:00:00.000,SC,3417,3417.0,0.0,116.0,0.0,115,,,9.0,0.0,2021-03-24T13:33:43.058,Agree,Not agree
194,2020-09-13T00:00:00.000,WY,4346,3679.0,667.0,49.0,5.0,42,42.0,0.0,0.0,0.0,2020-09-14T14:01:21.851,Agree,Agree
195,2020-03-01T00:00:00.000,MI,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
196,2021-02-20T00:00:00.000,WY,53683,45583.0,8100.0,0.0,0.0,662,662.0,0.0,0.0,0.0,2021-02-21T14:57:50.842,Agree,Agree
197,2020-02-17T00:00:00.000,MD,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,,Agree
198,2020-11-19T00:00:00.000,DC,19678,,,213.0,0.0,667,,,2.0,0.0,2020-11-20T15:06:16.717,,
199,2021-03-20T00:00:00.000,AL,511087,398333.0,112754.0,508.0,40.0,10436,8226.0,2210.0,11.0,0.0,2021-03-21T13:54:01.052,Agree,Agree
200,2020-04-27T00:00:00.000,NJ,111188,111188.0,0.0,2150.0,0.0,6044,6044.0,0.0,106.0,0.0,2020-05-25T15:38:40.000,Agree,Agree
201,2020-05-12T00:00:00.000,OR,3358,3283.0,75.0,72.0,11.0,130,130.0,0.0,0.0,0.0,2020-05-13T15:26:08.000,Agree,Agree
202,2020-07-05T00:00:00.000,MD,69904,,,272.0,0.0,3246,3121.0,125.0,3.0,0.0,2020-07-06T15:16:12.497,,Agree
203,2020-10-22T00:00:00.000,WY,10119,8537.0,1582.0,271.0,39.0,68,68.0,0.0,7.0,0.0,2020-10-23T13:44:31.471,Agree,Agree
204,2020-09-08T00:00:00.000,DE,18308,17317.0,991.0,0.0,0.0,609,537.0,72.0,0.0,0.0,2020-09-09T13:47:50.836,Agree,Agree
205,2020-09-03T00:00:00.000,ID,32927,30489.0,2438.0,263.0,1.0,372,336.0,36.0,0.0,0.0,2020-09-04T13:36:16.798,Agree,Agree
206,2020-08-11T00:00:00.000,MN,61839,,,0.0,0.0,1707,1666.0,41.0,0.0,0.0,2020-08-12T13:50:14.465,,Agree
207,2020-11-27T00:00:00.000,VI,1538,,,0.0,0.0,23,,,0.0,0.0,2020-11-28T14:46:47.693,,
208,2020-12-15T00:00:00.000,IL,863477,863477.0,0.0,7359.0,0.0,15587,14509.0,1078.0,132.0,17.0,2020-12-16T14:28:57.146,Agree,Agree
209,2020-05-17T00:00:00.000,MS,11432,11432.0,0.0,136.0,0.0,528,528.0,0.0,7.0,0.0,2020-05-18T16:01:54.000,Agree,Agree
210,2021-01-12T00:00:00.000,OR,127780,126060.0,1720.0,1173.0,0.0,1667,1652.0,15.0,54.0,0.0,2021-01-13T14:44:58.633,Agree,Agree
211,2021-01-30T00:00:00.000,RI,114438,,,0.0,0.0,2154,,,0.0,0.0,2021-01-31T14:48:12.513,Not agree,
212,2020-09-14T00:00:00.000,CA,757778,,,2855.0,0.0,14385,,,56.0,0.0,2020-09-15T14:03:59.985,Not agree,Not agree
213,2020-03-17T00:00:00.000,LA,190,,,53.0,,4,,,1.0,,2020-03-26T16:22:39.452,Not agree,Agree
214,2020-12-03T00:00:00.000,CA,1264539,,,18591.0,0.0,19437,,,113.0,0.0,2020-12-04T15:00:59.537,Not agree,Not agree
215,2020-03-15T00:00:00.000,RI,21,,,12.0,,0,,,0.0,,2020-03-26T16:22:39.452,Not agree,
216,2020-02-07T00:00:00.000,NH,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Not agree,Not agree
217,2020-08-11T00:00:00.000,WA,64151,,,504.0,0.0,1716,,,19.0,0.0,2020-08-12T13:50:14.465,,
218,2020-09-08T00:00:00.000,AL,133606,121879.0,11727.0,2.0,2.0,2277,2153.0,124.0,10.0,10.0,2020-09-09T13:47:50.836,Agree,Agree
219,2020-01-30T00:00:00.000,FSM,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
220,2020-07-27T00:00:00.000,DC,11858,,,78.0,0.0,582,,,1.0,0.0,2020-07-28T14:21:07.479,,
221,2021-03-23T00:00:00.000,AL,511789,398877.0,112912.0,10.0,-71.0,10450,8237.0,2213.0,14.0,3.0,2021-03-24T14:16:52.349,Agree,Agree
222,2020-01-23T00:00:00.000,OR,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
223,2020-06-23T00:00:00.000,MO,18632,,,303.0,13.0,966,,,5.0,0.0,2020-06-24T11:03:00.000,Not agree,Not agree
224,2021-03-12T00:00:00.000,WI,624508,568902.0,55606.0,707.0,157.0,7164,6525.0,639.0,4.0,3.0,2021-03-13T15:19:19.967,Agree,Agree
225,2020-03-26T00:00:00.000,AZ,508,,,107.0,,8,,,2.0,,2020-03-26T16:22:39.452,Agree,Agree
226,2020-07-23T00:00:00.000,ME,3758,3358.0,400.0,21.0,-3.0,118,117.0,1.0,0.0,0.0,2020-07-24T14:18:40.590,Agree,Agree
227,2020-05-09T00:00:00.000,VA,23196,22086.0,1110.0,854.0,42.0,827,801.0,26.0,15.0,1.0,2020-05-10T21:26:08.000,Agree,Agree
228,2020-11-19T00:00:00.000,VI,1469,,,0.0,0.0,23,,,0.0,0.0,2020-11-20T15:06:16.717,,
229,2020-10-25T00:00:00.000,FSM,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2020-10-26T13:41:41.106,Agree,Agree
230,2020-10-16T00:00:00.000,CT,62830,60309.0,2521.0,802.0,16.0,4542,3641.0,901.0,2.0,1.0,2020-10-17T14:09:18.876,Agree,Agree
231,2020-08-11T00:00:00.000,MI,98213,88756.0,9457.0,907.0,111.0,6533,6264.0,269.0,7.0,0.0,2020-08-12T13:50:14.465,Agree,Agree
232,2020-12-30T00:00:00.000,LA,311229,,,6744.0,2483.0,7448,7078.0,370.0,51.0,7.0,2020-12-31T14:55:07.623,Not agree,Agree
233,2020-05-08T00:00:00.000,CA,62512,,,1898.0,0.0,2585,,,81.0,0.0,2020-05-09T21:26:08.000,Not agree,Not agree
234,2020-11-03T00:00:00.000,MT,35159,35159.0,0.0,907.0,0.0,399,399.0,0.0,13.0,0.0,2020-11-04T15:03:00.406,Agree,Agree
235,2020-09-28T00:00:00.000,MO,128659,,,1482.0,52.0,2074,,,11.0,0.0,2020-09-29T09:50:00.000,Not agree,Not agree
236,2020-07-29T00:00:00.000,FSM,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2020-07-30T14:42:43.801,Agree,Agree
237,2020-11-17T00:00:00.000,MD,171823,,,2018.0,0.0,4351,4201.0,150.0,16.0,1.0,2020-11-18T14:57:46.366,,Agree
238,2021-02-03T00:00:00.000,DE,78982,75074.0,3908.0,286.0,39.0,1130,1017.0,113.0,22.0,2.0,2021-02-04T14:53:58.929,Agree,Agree
239,2020-04-24T00:00:00.000,IN,13680,,,641.0,0.0,741,741.0,0.0,35.0,0.0,2020-05-25T15:38:40.000,Not agree,Agree
240,2020-09-23T00:00:00.000,RI,24177,,,133.0,0.0,1102,,,3.0,0.0,2020-09-24T13:54:02.843,Not agree,
241,2020-07-14T00:00:00.000,DE,13050,12069.0,981.0,81.0,1.0,521,463.0,58.0,3.0,0.0,2020-07-15T15:05:12.266,Agree,Agree
242,2020-07-04T00:00:00.000,VT,1238,,,0.0,0.0,56,,,0.0,0.0,2020-07-05T15:00:14.391,Not agree,Not agree
243,2020-06-13T00:00:00.000,MD,61701,,,396.0,0.0,2939,2811.0,128.0,13.0,1.0,2020-06-14T14:19:43.716,,Agree
244,2020-03-01T00:00:00.000,MN,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,,Agree
245,2021-01-18T00:00:00.000,SC,413247,364717.0,48530.0,3132.0,503.0,6814,,,82.0,13.0,2021-03-24T13:33:43.058,Agree,Not agree
246,2020-02-01T00:00:00.000,MT,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
247,2020-03-25T00:00:00.000,NJ,4402,,,727.0,,62,,,18.0,,2020-03-26T16:22:39.452,Agree,Agree
248,2020-07-11T00:00:00.000,KY,19121,18307.0,814.0,451.0,34.0,622,618.0,4.0,2.0,0.0,2020-07-12T15:13:57.799,Agree,Agree
249,2020-10-06T00:00:00.000,NJ,215195,,,740.0,111.0,16147,14360.0,1787.0,9.0,0.0,2021-02-19T13:38:31.100,Not agree,Agree
250,2020-05-28T00:00:00.000,NC,25413,25412.0,1.0,784.0,0.0,827,827.0,0.0,33.0,0.0,2021-02-19T13:38:31.100,Agree,Agree
251,2021-02-28T00:00:00.000,MI,645550,587581.0,57969.0,0.0,0.0,16508,15522.0,986.0,0.0,0.0,2021-03-01T15:21:38.478,Agree,Agree
252,2020-09-29T00:00:00.000,ME,5391,4824.0,567.0,54.0,7.0,141,140.0,1.0,1.0,0.0,2020-09-30T14:17:41.349,Agree,Agree
253,2020-09-10T00:00:00.000,AL,135565,123267.0,12298.0,1148.0,461.0,2301,2176.0,125.0,16.0,1.0,2020-09-11T13:51:03.398,Agree,Agree
254,2020-05-16T00:00:00.000,ID,2419,2203.0,216.0,30.0,13.0,73,53.0,20.0,0.0,0.0,2020-05-17T15:27:46.000,Agree,Agree
255,2020-10-08T00:00:00.000,CA,834800,,,3575.0,0.0,16361,,,133.0,0.0,2020-10-09T13:43:36.023,Not agree,Not agree
256,2020-03-25T00:00:00.000,AZ,401,,,75.0,,6,,,1.0,,2020-03-26T16:22:39.452,Agree,Agree
257,2020-07-13T00:00:00.000,WA,41757,,,1101.0,0.0,1399,,,-39.0,0.0,2020-07-14T15:13:07.425,,
258,2020-10-27T00:00:00.000,MO,181268,,,2480.0,245.0,2838,,,28.0,0.0,2020-10-28T09:52:00.000,Not agree,Not agree
259,2020-08-18T00:00:00.000,CT,51255,49236.0,2019.0,-12.0,3.0,4456,3571.0,885.0,0.0,1.0,2020-08-19T14:23:51.835,Agree,Agree
260,2020-12-16T00:00:00.000,MS,187904,136835.0,51069.0,2261.0,1428.0,4320,3594.0,726.0,26.0,13.0,2020-12-17T14:33:42.543,Agree,Agree
261,2021-03-26T00:00:00.000,DC,43825,,,156.0,0.0,1055,,,2.0,0.0,2021-03-27T14:01:18.802,,
262,2020-09-11T00:00:00.000,FSM,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2020-09-12T14:12:43.160,Agree,Agree
263,2021-01-09T00:00:00.000,DE,64475,61684.0,2791.0,0.0,0.0,969,866.0,103.0,0.0,0.0,2021-01-10T16:10:55.461,Agree,Agree
264,2021-01-13T00:00:00.000,IL,1046030,1046030.0,0.0,5862.0,0.0,19617,17840.0,1777.0,120.0,23.0,2021-01-14T15:12:46.601,Agree,Agree
265,2020-09-23T00:00:00.000,WA,83702,,,509.0,0.0,2081,,,11.0,0.0,2020-09-24T13:54:02.843,,
266,2020-11-21T00:00:00.000,MS,143180,117309.0,25871.0,779.0,238.0,3676,3233.0,443.0,19.0,10.0,2020-11-22T15:02:23.399,Agree,Agree
267,2020-07-17T00:00:00.000,FSM,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2020-07-18T16:14:26.601,Agree,Agree
268,2020-08-20T00:00:00.000,WY,3468,2940.0,528.0,38.0,7.0,34,34.0,0.0,0.0,0.0,2020-08-21T14:27:34.675,Agree,Agree
269,2020-03-28T00:00:00.000,VT,211,,,27.0,,12,,,2.0,,2020-03-28T16:22:39.452,Not agree,Not agree
270,2020-12-06T00:00:00.000,FSM,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2020-12-07T14:38:33.257,Agree,Agree
271,2021-02-08T00:00:00.000,ME,41629,33301.0,8328.0,211.0,86.0,639,626.0,13.0,3.0,0.0,2021-02-09T15:24:29.092,Agree,Agree
272,2020-12-07T00:00:00.000,WI,443389,414332.0,29057.0,2322.0,167.0,3973,3738.0,235.0,21.0,2.0,2020-12-08T14:59:49.759,Agree,Agree
273,2021-03-07T00:00:00.000,IL,1198335,1198335.0,0.0,1068.0,0.0,23014,20763.0,2251.0,12.0,-1.0,2021-03-08T14:47:36.155,Agree,Agree
274,2020-11-16T00:00:00.000,ND,65967,65967.0,0.0,1082.0,0.0,769,,,26.0,0.0,2020-11-17T14:52:47.621,Agree,Not agree
275,2020-12-05T00:00:00.000,NC,388552,363698.0,24854.0,6018.0,787.0,5516,5323.0,193.0,49.0,5.0,2020-12-06T14:51:16.617,Agree,Agree
276,2020-11-01T00:00:00.000,WY,13723,11638.0,2085.0,425.0,63.0,87,87.0,0.0,0.0,0.0,2020-11-02T14:53:09.062,Agree,Agree
277,2020-10-22T00:00:00.000,GU,4141,,,85.0,1.0,69,,,0.0,0.0,2020-10-23T13:44:31.471,Not agree,Not agree
278,2020-01-23T00:00:00.000,KY,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
279,2020-06-03T00:00:00.000,WI,19400,19400.0,0.0,483.0,0.0,616,616.0,0.0,9.0,0.0,2020-06-04T15:03:31.977,Agree,Agree
280,2020-12-15T00:00:00.000,MN,384164,,,2323.0,173.0,4542,4369.0,173.0,21.0,2.0,2020-12-16T14:28:57.146,,Agree
281,2020-06-11T00:00:00.000,MT,573,573.0,0.0,12.0,0.0,18,18.0,0.0,0.0,0.0,2020-06-12T14:17:59.811,Agree,Agree
282,2020-09-22T00:00:00.000,NE,41785,,,397.0,0.0,461,,,9.0,0.0,2020-09-23T13:51:22.296,Not agree,Not agree
283,2020-04-08T00:00:00.000,CT,8781,,,1000.0,,335,,,58.0,,2020-04-07T16:22:39.452,Agree,Agree
284,2020-06-29T00:00:00.000,WI,31033,28058.0,2975.0,326.0,11.0,784,777.0,7.0,0.0,0.0,2020-06-30T15:27:33.712,Agree,Agree
285,2020-06-24T00:00:00.000,VI,80,,,4.0,0.0,6,,,0.0,0.0,2020-06-25T14:07:27.526,,
286,2021-03-15T00:00:00.000,MO,567413,,,646.0,270.0,8350,,,40.0,0.0,2021-03-16T14:12:32.574,Not agree,Not agree
287,2021-02-25T00:00:00.000,MI,642868,585352.0,57516.0,1598.0,210.0,16436,15453.0,983.0,47.0,-1.0,2021-02-26T15:02:41.950,Agree,Agree
288,2020-06-16T00:00:00.000,MS,20641,20500.0,141.0,489.0,2.0,939,923.0,16.0,24.0,0.0,2020-06-17T15:06:04.858,Agree,Agree
289,2020-06-16T00:00:00.000,VA,55775,53318.0,2457.0,444.0,43.0,1583,1478.0,105.0,13.0,0.0,2020-06-17T15:06:04.858,Agree,Agree
290,2020-08-22T00:00:00.000,RI,21022,,,0.0,0.0,1030,,,0.0,0.0,2020-08-23T14:15:28.102,Not agree,
291,2020-02-07T00:00:00.000,GU,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Not agree,Not agree
292,2021-03-23T00:00:00.000,IL,1224915,1224915.0,0.0,1832.0,0.0,23391,21116.0,2275.0,12.0,-1.0,2021-03-24T14:16:52.349,Agree,Agree
293,2020-06-05T00:00:00.000,VI,71,,,0.0,0.0,6,,,0.0,0.0,2020-06-06T14:31:37.908,,
294,2021-03-16T00:00:00.000,DC,42730,,,107.0,0.0,1042,,,0.0,0.0,2021-03-17T14:24:24.658,,
295,2020-06-12T00:00:00.000,IL,132059,131198.0,861.0,732.0,137.0,6441,6260.0,181.0,78.0,3.0,2020-06-13T17:46:26.029,Agree,Agree
296,2020-02-15T00:00:00.000,WY,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
297,2020-05-01T00:00:00.000,MD,23472,,,0.0,0.0,1192,1098.0,94.0,0.0,0.0,2020-05-02T15:47:19.352,,Agree
298,2021-03-14T00:00:00.000,VA,595865,468730.0,127135.0,1130.0,395.0,10060,8423.0,1637.0,41.0,-1.0,2021-03-15T14:03:45.324,Agree,Agree
299,2021-02-16T00:00:00.000,RI,122072,,,285.0,0.0,2344,,,10.0,0.0,2021-02-17T14:51:58.706,Not agree,
300,2021-02-14T00:00:00.000,MD,371705,,,722.0,0.0,7580,7400.0,180.0,26.0,0.0,2021-02-15T14:46:24.739,,Agree
301,2020-08-12T00:00:00.000,MO,62473,,,1355.0,72.0,1323,,,11.0,0.0,2020-08-13T10:12:00.000,Not agree,Not agree
302,2021-03-03T00:00:00.000,MO,559988,,,741.0,307.0,8150,,,2.0,0.0,2021-03-04T10:08:00.000,Not agree,Not agree
303,2020-01-28T00:00:00.000,MO,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Not agree,Not agree
304,2020-12-06T00:00:00.000,MS,166194,127916.0,38278.0,1263.0,667.0,3961,3403.0,558.0,0.0,0.0,2020-12-07T14:38:33.257,Agree,Agree
305,2021-02-26T00:00:00.000,NC,855905,747385.0,108520.0,2924.0,753.0,11186,9897.0,1289.0,49.0,8.0,2021-02-27T14:51:23.719,Agree,Agree
306,2020-11-20T00:00:00.000,NC,328846,311772.0,17074.0,3688.0,464.0,4979,4854.0,125.0,43.0,3.0,2020-11-21T14:59:41.222,Agree,Agree
307,2020-03-09T00:00:00.000,AZ,6,,,1.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
308,2021-02-22T00:00:00.000,MN,479591,,,555.0,66.0,6501,6163.0,338.0,1.0,0.0,2021-02-23T14:51:13.218,,Agree
309,2020-01-27T00:00:00.000,MT,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
310,2020-07-12T00:00:00.000,MS,36680,36354.0,326.0,393.0,0.0,1250,1228.0,22.0,1.0,0.0,2020-07-13T15:19:34.972,Agree,Agree
311,2020-02-29T00:00:00.000,KY,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
312,2021-01-13T00:00:00.000,MO,487167,,,3212.0,748.0,6171,,,16.0,0.0,2021-01-14T10:12:00.000,Not agree,Not agree
313,2021-03-18T00:00:00.000,VI,2819,,,16.0,0.0,25,,,0.0,0.0,2021-03-19T14:25:43.135,,
314,2020-05-05T00:00:00.000,MO,8832,,,192.0,0.0,377,,,19.0,0.0,2020-05-06T12:23:00.000,Not agree,Not agree
315,2020-02-04T00:00:00.000,DE,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
316,2020-01-25T00:00:00.000,MT,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
317,2021-03-06T00:00:00.000,OR,157079,157079.0,0.0,195.0,-1720.0,2296,2296.0,0.0,3.0,-15.0,2021-03-07T14:51:40.614,Agree,Agree
318,2020-07-14T00:00:00.000,NE,21717,,,318.0,0.0,286,,,-2.0,0.0,2020-07-15T15:05:12.266,Not agree,Not agree
319,2021-02-10T00:00:00.000,SC,488956,422808.0,66148.0,2457.0,882.0,8233,,,42.0,10.0,2021-03-24T13:33:43.058,Agree,Not agree
320,2020-11-02T00:00:00.000,CA,930628,,,4094.0,0.0,17672,,,5.0,0.0,2020-11-03T14:57:05.887,Not agree,Not agree
321,2020-11-19T00:00:00.000,MS,140429,115817.0,24612.0,1638.0,709.0,3642,3215.0,427.0,23.0,3.0,2020-11-20T15:06:16.717,Agree,Agree
322,2021-02-13T00:00:00.000,NE,197027,,,1542.0,0.0,2002,,,0.0,0.0,2021-02-14T14:51:00.941,Not agree,Not agree
323,2020-04-18T00:00:00.000,LA,23580,,,462.0,,1267,,,54.0,,2020-04-18T16:22:39.452,Not agree,Agree
324,2021-02-20T00:00:00.000,KY,396018,304886.0,91132.0,1331.0,531.0,4426,4017.0,409.0,25.0,3.0,2021-02-21T14:57:50.842,Agree,Agree
325,2020-07-05T00:00:00.000,IN,48008,,,576.0,0.0,2693,2500.0,193.0,6.0,0.0,2020-07-06T15:16:12.497,Not agree,Agree
326,2020-02-23T00:00:00.000,GU,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Not agree,Not agree
327,2021-01-21T00:00:00.000,MN,450762,,,1270.0,196.0,6079,5785.0,294.0,32.0,3.0,2021-01-22T14:51:49.095,,Agree
328,2021-03-14T00:00:00.000,AZ,832743,775006.0,57737.0,649.0,133.0,16553,14634.0,1919.0,7.0,-2.0,2021-03-15T14:03:45.324,Agree,Agree
329,2020-06-27T00:00:00.000,VT,1200,,,2.0,0.0,56,,,0.0,0.0,2020-06-28T14:59:02.728,Not agree,Not agree
330,2020-11-14T00:00:00.000,VI,1434,,,0.0,0.0,23,,,0.0,0.0,2020-11-15T15:12:13.050,,
331,2020-02-08T00:00:00.000,WY,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
332,2020-12-20T00:00:00.000,AZ,453597,434349.0,19248.0,5366.0,576.0,7971,7277.0,694.0,34.0,3.0,2020-12-21T14:39:53.673,Agree,Agree
333,2020-06-19T00:00:00.000,CT,45557,43610.0,1947.0,117.0,0.0,4238,3385.0,853.0,12.0,5.0,2020-06-20T14:15:45.452,Agree,Agree
334,2020-03-14T00:00:00.000,IN,12,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Not agree,Agree
335,2020-11-16T00:00:00.000,MO,260557,,,4789.0,532.0,3386,,,12.0,0.0,2020-11-17T09:52:00.000,Not agree,Not agree
336,2021-01-13T00:00:00.000,NH,54125,,,977.0,396.0,885,,,7.0,3.0,2021-01-14T15:12:46.601,Not agree,Not agree
337,2021-01-29T00:00:00.000,DC,36414,,,282.0,0.0,907,,,5.0,0.0,2021-01-30T14:43:11.492,,
338,2020-06-16T00:00:00.000,NE,17031,,,180.0,0.0,231,,,11.0,0.0,2020-06-17T15:06:04.858,Not agree,Not agree
339,2020-10-18T00:00:00.000,MS,110592,98947.0,11645.0,352.0,99.0,3171,2879.0,292.0,0.0,0.0,2020-10-19T14:06:44.391,Agree,Agree
340,2021-02-06T00:00:00.000,LA,409861,,,0.0,0.0,9076,8482.0,594.0,0.0,0.0,2021-02-07T14:46:31.377,Not agree,Agree
341,2020-12-28T00:00:00.000,WY,43704,37623.0,6081.0,504.0,48.0,405,405.0,0.0,32.0,0.0,2020-12-29T14:56:32.090,Agree,Agree
342,2021-01-27T00:00:00.000,RI,113009,,,613.0,0.0,2135,,,9.0,0.0,2021-01-28T14:49:07.741,Not agree,
343,2021-01-03T00:00:00.000,VA,367536,306617.0,60919.0,3771.0,1035.0,5132,4522.0,610.0,8.0,2.0,2021-01-04T14:55:45.964,Agree,Agree
344,2020-07-29T00:00:00.000,OR,17721,16815.0,906.0,305.0,906.0,311,305.0,6.0,8.0,6.0,2020-07-30T14:42:43.801,Agree,Agree
345,2020-01-23T00:00:00.000,AZ,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
346,2020-08-03T00:00:00.000,AZ,179497,179497.0,0.0,1030.0,0.0,3779,3779.0,0.0,14.0,0.0,2020-08-04T14:09:35.859,Agree,Agree
347,2020-06-22T00:00:00.000,RI,16459,,,122.0,0.0,903,,,9.0,0.0,2020-06-23T14:28:19.177,Not agree,
348,2021-01-25T00:00:00.000,AZ,727895,683316.0,44579.0,5321.0,480.0,12239,10942.0,1297.0,1.0,0.0,2021-01-26T14:46:01.604,Agree,Agree
349,2020-05-07T00:00:00.000,OR,2989,2957.0,32.0,73.0,32.0,121,121.0,0.0,6.0,0.0,2020-05-08T21:26:08.000,Agree,Agree
350,2020-11-27T00:00:00.000,MI,369801,341941.0,27860.0,17368.0,206.0,9357,8933.0,424.0,187.0,15.0,2020-11-28T14:46:47.693,Agree,Agree
351,2020-04-12T00:00:00.000,AZ,3539,,,146.0,,115,,,7.0,,2020-04-11T16:22:39.452,Agree,Agree
352,2020-02-16T00:00:00.000,NE,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Not agree,Not agree
353,2020-01-25T00:00:00.000,CA,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Not agree,Not agree
354,2020-03-03T00:00:00.000,ID,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
355,2020-09-20T00:00:00.000,GU,2074,,,0.0,0.0,31,,,0.0,0.0,2020-09-21T13:47:41.215,Not agree,Not agree
356,2020-06-02T00:00:00.000,LA,40857,,,405.0,0.0,2835,2724.0,111.0,34.0,0.0,2020-06-03T14:11:36.638,Not agree,Agree
357,2020-11-13T00:00:00.000,VT,2743,,,92.0,0.0,59,,,0.0,0.0,2020-11-14T14:44:40.037,Not agree,Not agree
358,2021-03-18T00:00:00.000,IL,1216090,1216090.0,0.0,2325.0,0.0,23287,21022.0,2265.0,32.0,-2.0,2021-03-19T14:25:43.135,Agree,Agree
359,2020-12-21T00:00:00.000,AL,324832,264791.0,60041.0,2380.0,187.0,4389,3849.0,540.0,0.0,0.0,2020-12-22T14:35:48.855,Agree,Agree
360,2020-10-27T00:00:00.000,AL,186437,159439.0,26998.0,1115.0,377.0,2892,2699.0,193.0,26.0,7.0,2020-10-28T13:52:28.313,Agree,Agree
361,2020-07-19T00:00:00.000,ID,14873,13979.0,894.0,571.0,11.0,119,97.0,22.0,0.0,0.0,2020-07-20T14:35:44.367,Agree,Agree
362,2020-10-26T00:00:00.000,RI,31024,,,906.0,0.0,1184,,,7.0,0.0,2020-10-27T13:47:53.687,Not agree,
363,2021-02-18T00:00:00.000,NH,72398,,,434.0,123.0,1150,,,2.0,1.0,2021-02-19T15:33:51.934,Not agree,Not agree
364,2020-07-11T00:00:00.000,DC,10801,,,58.0,0.0,568,,,0.0,0.0,2020-07-12T15:13:57.799,,
365,2020-03-19T00:00:00.000,AL,78,,,27.0,,0,,,0.0,,2020-03-26T16:22:39.452,Agree,Agree
366,2020-12-20T00:00:00.000,CT,162782,153203.0,9579.0,0.0,0.0,5581,4514.0,1067.0,0.0,0.0,2020-12-21T14:39:53.673,Agree,Agree
367,2020-02-02T00:00:00.000,IN,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Not agree,Agree
368,2020-03-06T00:00:00.000,RI,2,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Not agree,
369,2020-05-04T00:00:00.000,FSM,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2020-05-05T17:25:08.000,Agree,Agree
370,2020-02-19T00:00:00.000,GU,0,,,0.0,,0,,,0.0,,2020-03-26T16:22:39.452,Not agree,Not agree
371,2020-05-06T00:00:00.000,AL,8691,8691.0,0.0,12.0,-214.0,343,343.0,0.0,20.0,-1.0,2020-05-07T22:59:02.953,Agree,Agree
372,2020-07-03T00:00:00.000,CA,248235,,,8040.0,0.0,6263,,,100.0,0.0,2020-07-04T15:30:31.943,Not agree,Not agree
373,2020-08-19T00:00:00.000,NV,63248,,,394.0,5.0,1162,,,32.0,0.0,2020-08-20T15:11:45.225,,
374,2020-07-10T00:00:00.000,MN,41571,,,804.0,0.0,1537,1499.0,38.0,4.0,0.0,2020-07-11T18:25:05.541,,Agree
375,2021-02-23T00:00:00.000,ME,43900,34722.0,9178.0,164.0,75.0,677,658.0,19.0,17.0,4.0,2021-02-24T14:56:12.713,Agree,Agree
